Country Code,Country,State Code,State,Dam Name,Lattitude,Longitude,Resorvoir Area,Effective Storage Capacity
1,India,21,Maharashtra,SHINDE (PETH),"18°19'26.892480000005605""","76°8'39.5383200000208""",,1.17
1,India,21,Maharashtra,KALASGADE,"15°56'50.24004000000076""","74°11'18.896999999983564""",487.6,1840
1,India,21,Maharashtra,KONDOSHI,,,262.45,2623
1,India,21,Maharashtra,JULUGADE-I,"15°56'50.24004000000076""","74°11'18.896999999983564""",512.36,4720
1,India,21,Maharashtra,KHAMBOLI,"18°30'3.79295999999556""","73°30'49.55543999998895""",278,1978
1,India,21,Maharashtra,MEGHOLI,,,282.64,2660
1,India,21,Maharashtra,MANOLI,"16°54'36.52487999999522""","73°56'46.568040000024666""",366.1,4910
1,India,21,Maharashtra,LAKIKATTI,"15°56'50.24004000000076""","74°11'18.896999999983564""",797,8977
1,India,21,Maharashtra,JAMB,"18°27'34.99919999999747""","75°39'38.99879999998802""",434.2,1865
1,India,21,Maharashtra,BHEGU,"20°29'20.71500000000043""","74°1'37.46819999999161""",23.5,1780
1,India,21,Maharashtra,KADAVI,"16°54'36.52487999999522""","73°56'46.568040000024666""",4.73,70.56
1,India,21,Maharashtra,WARNA,"16°59'2.4395999999958917""","74°7'26.943599999991648""",,780
1,India,21,Maharashtra,KITWAD,"15°56'50.24004000000076""","74°11'18.896999999983564""",525.43,5230
1,India,21,Maharashtra,TEMGHAR,"18°30'3.79295999999556""","73°30'49.55543999998895""",55512,101010
1,India,21,Maharashtra,WATEPHAL,"29°56'13.617599999998617""","78°29'26.959560000009333""",114.2,3916
1,India,21,Maharashtra,PALESHWAR,"16°54'36.52487999999522""","73°56'46.568040000024666""",538,8.47
1,India,21,Maharashtra,MAHADIKWADI,"17°25'43.439159999995525""","74°56'17.93507999999747""",750,416
1,India,21,Maharashtra,KHANDVAN,"16°54'36.52487999999522""","73°56'46.568040000024666""",230.2,5020
1,India,21,Maharashtra,DONGARGAON,"20°44'43.14839999999464""","78°36'7.900560000015275""",3757,12440
1,India,21,Maharashtra,RAMESHWAR,"18°52'43.91111999999595""","75°37'35.860799999987876""",540,2841
1,India,21,Maharashtra,HETWANE,"5°17'37.93200000000027""","100°15'56.14955999997733""",6740,137625
1,India,21,Maharashtra,GUNJWANI,"18°17'46.5680400000042""","73°38'14.755200000014383""",6410,104480
1,India,21,Maharashtra,CHILEWADI,"19°11'59.99999999999744""","73°52'47.99999999998363""",67410,24610
1,India,21,Maharashtra,NIRADEVGHAR,"18°8'44.95163999999761""","73°50'34.744920000008506""",14307,332130
1,India,21,Maharashtra,RENAPUR,"19°38'12.10452000000231""","77°13'34.12272000001735""",9864,2055
1,India,21,Maharashtra,KAR,"20°44'43.14839999999464""","78°36'7.900560000015275""",4480,21060
1,India,21,Maharashtra,ASHTI (NIMGAON CHOBA),"18°48'28.32516000000112""","75°9'59.34059999999363""",,6552
1,India,21,Maharashtra,DIMBHE,"19°6'47.64131999999478""","73°43'57.63899999997875""",17547,35391
1,India,21,Maharashtra,BHAMA ASAKHED,"17°43'10.385759999996651""","73°23'48.528960000005554""",21630,217100
1,India,21,Maharashtra,WAN,"20°41'59.99999999999744""","77°0'0.0""",4391,81955
1,India,21,Maharashtra,YESTER,"18°42'22.300199999995414""","76°56'18.164399999991474""",,
1,India,21,Maharashtra,MORDE,"17°11'13.657560000005162""","73°33'7.383600000021033""",221.78,2045.45
1,India,21,Maharashtra,PATANE,"15°56'50.24004000000076""","74°11'18.896999999983564""",390,4449
1,India,21,Maharashtra,BHOLAWALI,"17°58'59.99879999999365""","73°15'0.0""",300.8,7655
1,India,21,Maharashtra,PANHALGHAR,"18°13'59.99879999999365""","73°16'59.99879999999621""",545.64,3150
1,India,21,Maharashtra,SAKHARPA,"17°11'13.657560000005162""","73°33'7.383600000021033""",352.69,3692
1,India,21,Maharashtra,PANHALE,"16°51'5.115907697472721E-12""","73°32'59.99999999998977""",259.15,3447
1,India,21,Maharashtra,HATEGHAR,"13°57'43.738200000002365""","75°39'0.9583200000156467""",771,7371
1,India,21,Maharashtra,KUNDANPADA,"19°26'59.99999999999744""","73°19'47.99999999999386""",210.48,1290.73
1,India,21,Maharashtra,ASANE,"19°57'28.575360000003798""","73°18'11.057400000005373""",401.5,1883
1,India,21,Maharashtra,KALWATI,"18°43'48.000000000001535""","76°22'47.99999999998363""",,1240
1,India,21,Maharashtra,UTCHIL,"19°11'59.99999999999744""","73°52'47.99999999998363""",860,2940
1,India,21,Maharashtra,DHARUR,"18°49'8.993640000001903""","76°6'34.77888000000121""",18.8,1330
1,India,21,Maharashtra,WAGAJWADI,"18°8'44.95163999999761""","73°50'34.744920000008506""",269,1583
1,India,21,Maharashtra,PANGARKHED,,,,
1,India,21,Maharashtra,VINHERE,"18°4'58.79999999999427""","73°25'1.2000000000057298""",161.71,1599.49
1,India,21,Maharashtra,SAKUD,"18°43'48.000000000001535""","76°22'47.99999999998363""",,1690
1,India,21,Maharashtra,KHEMKUND,"20°25'7.091400000005876""","78°31'9.227280000018254""",729,3560
1,India,21,Maharashtra,BERDEWADI,"16°51'5.115907697472721E-12""","73°32'59.99999999998977""",871,15356
1,India,21,Maharashtra,WAGH,"19°56'11.256719999996676""","73°20'25.261440000019775""",1553,1000
1,India,21,Maharashtra,KAUDGAON,"18°42'22.300199999995414""","76°56'18.164399999991474""",,2286
1,India,21,Maharashtra,CHIKOTRA,"16°6'57.07907999999918""","74°12'38.14379999998778""",2593,4305
1,India,21,Maharashtra,CHARDARI,,,29.1,1240
1,India,21,Maharashtra,CHIKHALBEED,,,43.62,840
1,India,21,Maharashtra,MANJRA,"19°2'50.46828000000005""","73°57'18.30851999999254""",750,3240
1,India,21,Maharashtra,CHITRI,"16°6'57.07907999999918""","74°12'38.14379999998778""",2931,52359
1,India,21,Maharashtra,JADHAVWADI,"18°45'23.353199999999674""","73°27'22.341599999980417""",15.76,
1,India,21,Maharashtra,MAHU (KUDAL),"13°57'43.738200000002365""","75°39'0.9583200000156467""",1657,318.5
1,India,21,Maharashtra,KUNDALI PICK UP,"18°45'23.353199999999674""","73°27'22.341599999980417""",70,6340
1,India,21,Maharashtra,GADGADI,"19°18'16.086599999995315""","76°54'34.4329200000152""",1097,11.71
1,India,21,Maharashtra,UTTARMAND,"27°40'0.0012000000012335477""","85°19'0.0011999999833278707""",2393,
1,India,21,Maharashtra,GHAGARDARA,"18°49'8.993640000001903""","76°6'34.77888000000121""",33.75,2380
1,India,21,Maharashtra,JAMKHEDI,"20°59'33.376199999995606""","74°18'50.66711999997551""",2081,12290
1,India,21,Maharashtra,URMODI,"17°41'29.00399999999422""","74°0'3.3119999999769334""",206,76.72
1,India,21,Maharashtra,CHANDOLI,"16°54'36.52487999999522""","73°56'46.568040000024666""",2.33,1403.9
1,India,21,Maharashtra,NIL KANTESHWAR,"18°43'48.000000000001535""","76°22'47.99999999998363""",,1520
1,India,21,Maharashtra,BHIVARGI,"17°2'59.98523999999634""","75°12'48.60323999999878""",,8630
1,India,21,Maharashtra,WARDH,"20°25'7.091400000005876""","78°31'9.227280000018254""",,
1,India,21,Maharashtra,PUSLI,"21°28'0.0012000000037915015""","78°16'0.0011999999935596861""",,
1,India,21,Maharashtra,VILWADE,"15°54'18.945719999999113""","73°49'16.756679999978132""",430,1584
1,India,21,Maharashtra,YELDARI,"19°54'26.403839999999548""","77°29'45.62808000000359""",,
1,India,21,Maharashtra,WAIGHOLPADA,"21°36'56.89440000000246""","72°6'52.503839999993716""",,4.87
1,India,21,Maharashtra,DAITHANA,"18°51'5.720039999997937""","76°31'58.38708000001361""",,1400
1,India,21,Maharashtra,MORAVANE,"17°31'48.00000000000409""","73°31'11.999999999985675""",377,2656
1,India,21,Maharashtra,JALGAONSUPE,"18°8'59.999999999994884""","74°34'47.99999999999386""",,450
1,India,21,Maharashtra,JIREGAON,"18°27'47.00160000000608""","74°34'44.00040000001354""",,840
1,India,21,Maharashtra,ANANDWADI,"18°30'47.00159999999585""","76°52'31.000799999980018""",,1790
1,India,21,Maharashtra,MADAN,"41°29'54.888719999997306""","24°56'23.757719999999836""",,10460
1,India,21,Maharashtra,ARJUNWADI,"17°25'43.439159999995525""","74°56'17.93507999999747""",,
1,India,21,Maharashtra,KABRYAKHADAK,"20°59'33.376199999995606""","74°18'50.66711999997551""",,3.17
1,India,21,Maharashtra,CHIKHALINALLA,"46°3'48.34512000000586""","18°26'58.84655999999865""",44.8,5327.9
1,India,21,Maharashtra,WAKI,"20°39'55.83779999999962""","75°20'52.76796000000559""",,2310
1,India,21,Maharashtra,KUMBHARKINHI,"20°19'12.000000000001023""","77°46'11.999999999985675""",,
1,India,21,Maharashtra,DEVALE,"17°59'3.308280000005084""","73°27'52.46424000002207""",12,
1,India,21,Maharashtra,GHAGARGAON,"18°7'12.000000000003581""","75°1'48.00000000000409""",,1180
1,India,21,Maharashtra,MULIKWADI,"17°59'4.022520000000043""","74°26'9.752640000018573""",316,1.36
1,India,21,Maharashtra,PONDEWADI,"18°7'12.000000000003581""","75°1'48.00000000000409""",,1500
1,India,21,Maharashtra,MADANWADI,"18°7'12.000000000003581""","75°1'48.00000000000409""",,4840
1,India,21,Maharashtra,MOR,"21°10'12.000000000006139""","75°50'59.999999999979536""",130,7670
1,India,21,Maharashtra,BABHULGAON,"19°43'11.999999999995907""","77°9'2.0463630789890885E-11""",2270,
1,India,21,Maharashtra,CHARGAD,"20°55'32.99880000000286""","77°45'52.99920000002203""",2842,8266
1,India,21,Maharashtra,ANDRA VALLEY,"18°45'23.353199999999674""","73°27'22.341599999980417""",7421,82750
1,India,21,Maharashtra,THITEWADI,"18°49'38.09207999999472""","74°22'22.829879999982268""",1914,714
1,India,21,Maharashtra,PENTAKALI,"20°8'55.55508000000316""","76°34'29.391239999981735""",12870,59976
1,India,21,Maharashtra,PARULE,"16°39'25.650719999997875""","73°31'16.0629599999902""",162.28,
1,India,21,Maharashtra,MALATWADI,"15°56'50.24004000000076""","74°11'18.896999999983564""",200,1109
1,India,21,Maharashtra,SIRSADI,"17°45'32.00039999999973""","73°11'8.00160000001938""",420,4351
1,India,21,Maharashtra,KHAMKARWADI,"19°57'28.575360000003798""","73°18'11.057400000005373""",16.31,1087
1,India,21,Maharashtra,PHAYE,,,373.32,38.5
1,India,21,Maharashtra,ANSING,"19°37'42.53520000000634""","74°59'1.3448400000049787""",3135,1594
1,India,21,Maharashtra,SINDGAON,,,,
1,India,21,Maharashtra,CHINCHALI,"17°58'59.99879999999365""","73°15'0.0""",209,
1,India,21,Maharashtra,BHOPGAON,"20°59'32.54640000000592""","75°32'49.32239999998728""",,1.39
1,India,21,Maharashtra,CHOLMUKH,"18°19'26.892480000005605""","76°8'39.5383200000208""",,3.24
1,India,21,Maharashtra,PIMPALWADI,"17°43'10.385759999996651""","73°23'48.528960000005554""",1555,23.82
1,India,21,Maharashtra,TIVARE,"17°31'48.00000000000409""","73°31'11.999999999985675""",,
1,India,21,Maharashtra,JUWATHI,"16°39'25.650719999997875""","73°31'16.0629599999902""",,
1,India,21,Maharashtra,HALKARNI,"15°56'50.24004000000076""","74°11'18.896999999983564""",226,0.93
1,India,21,Maharashtra,KUDNUR,"15°56'50.24004000000076""","74°11'18.896999999983564""",214,1062
1,India,21,Maharashtra,NANDWAL (KOLHAPUR),"16°41'22.786799999998095""","74°12'19.094399999993357""",163.43,798
1,India,21,Maharashtra,BARKI,"16°54'36.52487999999522""","73°56'46.568040000024666""",186.5,1578
1,India,21,Maharashtra,IJOLI,"16°54'36.52487999999522""","73°56'46.568040000024666""",138.04,688
1,India,21,Maharashtra,UPPER GHATGHAR,"19°32'26.267280000004973""","74°0'19.540799999981573""",18430,5140
1,India,21,Maharashtra,AMRAWATI,"21°16'21.234360000004813""","74°44'43.828079999995""",45.25,2740
1,India,21,Maharashtra,DHUBDHUBI,"17°39'35.7076799999993""","75°54'23.006159999980582""",,
1,India,21,Maharashtra,YEDUR,"19°8'59.999999999994884""","77°17'59.99999999998977""",,
1,India,21,Maharashtra,KAREPUR,"18°23'59.999999999994884""","76°33'36.000000000008185""",,
1,India,21,Maharashtra,DEOGAD,"16°22'19.264439999998046""","73°47'36.17124000000899""",5731,98020
1,India,21,Maharashtra,DHETEWADI,"18°43'48.000000000001535""","76°22'47.99999999998363""",,
1,India,21,Maharashtra,BORI,"17°31'27.17832000000527""","76°12'19.589760000001206""",,20.72
1,India,21,Maharashtra,SHIVANA TAKLI,"20°16'11.999999999998465""","75°7'47.99999999998363""",8870,38190
1,India,21,Maharashtra,GUTTI,"18°23'59.999999999994884""","76°33'36.000000000008185""",,
1,India,21,Maharashtra,BHAVTHANA,"18°43'48.000000000001535""","76°22'47.99999999998363""",,
1,India,21,Maharashtra,SARNISAVANGI,"18°43'48.000000000001535""","76°22'47.99999999998363""",,
1,India,21,Maharashtra,NANDVIPURAR,"18°13'59.99879999999365""","73°16'59.99879999999621""",,380
1,India,21,Maharashtra,POPATKHED,"21°6'5.115907697472721E-12""","77°3'36.000000000008185""",,10709
1,India,21,Maharashtra,GAVASE,"16°6'57.07907999999918""","74°12'38.14379999998778""",151.87,1154
1,India,21,Maharashtra,BORKHEDA,"21°10'5.120399999994163""","75°41'57.01811999997744""",135.76,1.4
1,India,21,Maharashtra,WAGHZIRA,"21°10'5.120399999994163""","75°41'57.01811999997744""",178.19,1.86
1,India,21,Maharashtra,NIMBADEVI,"21°10'5.120399999994163""","75°41'57.01811999997744""",216.51,2.2
1,India,21,Maharashtra,CHANAI,"18°43'48.000000000001535""","76°22'47.99999999998363""",,
1,India,21,Maharashtra,MORBE,"18°49'49.988280000002874""","73°17'4.720199999995884""",9780,160.01
1,India,21,Maharashtra,LALOCAL NALLAHALLA,"20°38'18.46248000000628""","78°57'40.85495999997761""",9039,27613
1,India,21,Maharashtra,MORANA (GUREGHAR),"27°40'0.0012000000012335477""","85°19'0.0011999999833278707""",31.27,36990
1,India,21,Maharashtra,DHOM BALAKWADI,"10°4'0.0012000000025125246""","-2°-30'0.0""",4156.9,1121.5
1,India,21,Maharashtra,TARALI,"27°40'0.0012000000012335477""","85°19'0.0011999999833278707""",5647.7,165465.4
1,India,21,Maharashtra,KARAMBALI,"16°13'35.20199999999363""","74°20'59.88875999998413""",273.4,2790
1,India,21,Maharashtra,GADDAVANE (SHINDEWADI),"18°30'3.79295999999556""","73°30'49.55543999998895""",104.01,1779
1,India,21,Maharashtra,TARANDALE,"16°16'31.194840000004262""","73°42'23.738399999983812""",,9810
1,India,21,Maharashtra,LOWER GHATGHAR,"19°26'59.99999999999744""","73°19'47.99999999999386""",2500,2730
1,India,21,Maharashtra,KUMBHI,"16°32'36.61871999999448""","73°49'53.810759999985294""",4.57,76.5
1,India,21,Maharashtra,ARALAKALMODI,"17°43'10.385759999996651""","73°23'48.528960000005554""",2710,42670
1,India,21,Maharashtra,SINA KOLEGAON,"29°56'13.617599999998617""","78°29'26.959560000009333""",1529,89340
1,India,21,Maharashtra,HADASHI 2,"18°30'3.79295999999556""","73°30'49.55543999998895""",230.94,1306
1,India,21,Maharashtra,KATANGI,"21°43'5.041200000004835""","77°40'4.545120000011593""",31.02,9400
1,India,21,Maharashtra,SIRASGAON,"49°16'53.32079999999962""","2°46'39.83160000000083""",1531,8342
1,India,21,Maharashtra,WARETOLA,"21°27'35.28000000000475""","80°11'41.999999999975444""",227,640
1,India,21,Maharashtra,TALWADI,"17°28'11.999999999995907""","73°12'1.0231815394945443E-11""",251,
1,India,21,Maharashtra,GHORALE,"19°15'35.99351999999385""","73°23'29.32008000001474""",199,
1,India,21,Maharashtra,KALWALI- DHARWALI,"17°59'3.308280000005084""","73°27'52.46424000002207""",342.92,5189
1,India,21,Maharashtra,AUTAD,"19°14'25.189799999996012""","73°7'49.94219999999132""",339,
1,India,21,Maharashtra,KUMAME,"16°3'23.526000000000806""","73°28'7.507199999981822""",378,
1,India,21,Maharashtra,SAI,"18°59'21.842520000003276""","73°7'3.0583199999898625""",242.9,
1,India,21,Maharashtra,MANAKUHI,"21°27'35.28000000000475""","80°11'41.999999999975444""",190,860
1,India,21,Maharashtra,KHARSAI,"18°8'4.603919999997856""","73°6'35.57015999998839""",12,
1,India,21,Maharashtra,SERPUR,"21°27'35.28000000000475""","80°11'41.999999999975444""",324,880
1,India,21,Maharashtra,VYPHADPITESUR,"20°34'23.944800000001578""","75°49'59.01275999999939""",367.6,810
1,India,21,Maharashtra,MAISDODAK,"18°16'21.53208000000518""","74°19'14.23488000000134""",,820
1,India,21,Maharashtra,ALYANI,"19°15'35.99351999999385""","73°23'29.32008000001474""",429,
1,India,21,Maharashtra,PURADA,"21°10'12.000000000006139""","79°39'2.0463630789890885E-11""",475,1600
1,India,21,Maharashtra,PURKABODI,"21°10'12.000000000006139""","79°39'2.0463630789890885E-11""",590,1420
1,India,21,Maharashtra,SILLI AMBADI,"21°10'12.000000000006139""","79°39'2.0463630789890885E-11""",765,1220
1,India,21,Maharashtra,MAHUR,"51°30'48.91392000001247""","7°27'55.07316000000017""",,1660
1,India,21,Maharashtra,CHATEGHAR,"19°23'22.704719999995575""","72°48'57.951360000022305""",2.47,
1,India,21,Maharashtra,SALIMBA,"19°37'47.99999999999642""","78°12'1.0231815394945443E-11""",,1350
1,India,21,Maharashtra,SHIRSOLI-2,"20°48'34.45703999999779""","75°46'43.4488800000247""",35.6,
1,India,21,Maharashtra,JUNEWADI- II,"21°27'35.28000000000475""","80°11'41.999999999975444""",350,1230
1,India,21,Maharashtra,OTAV,"16°16'31.194840000004262""","73°42'23.738399999983812""",650,4732
1,India,21,Maharashtra,PIMPRI (MAN),"19°58'11.999999999995907""","76°46'48.00000000000409""",46,1134
1,India,21,Maharashtra,NANHI,"20°34'23.944800000001578""","75°49'59.01275999999939""",,1360
1,India,21,Maharashtra,ASNAS,"19°39'25.07976000000184""","73°8'27.10067999999069""",190,
1,India,21,Maharashtra,WADERU,"16°16'31.194840000004262""","73°42'23.738399999983812""",316,
1,India,21,Maharashtra,PALANDAR ZAMINDARI,"21°27'35.28000000000475""","80°11'41.999999999975444""",583,1560
1,India,21,Maharashtra,MANGRUL,"51°30'48.91392000001247""","7°27'55.07316000000017""",401,1100
1,India,21,Maharashtra,PIMPALGAON,"18°14'0.18815999999389987""","75°41'38.932079999985945""",,2280
1,India,21,Maharashtra,KARLI,"21°10'12.000000000006139""","79°39'2.0463630789890885E-11""",725,1810
1,India,21,Maharashtra,JAMBRUNG,"18°47'29.147999999993885""","73°20'39.05880000000366""",259,
1,India,21,Maharashtra,AMGAPADA,"21°28'0.0012000000037915015""","78°16'0.0011999999935596861""",,620
1,India,21,Maharashtra,TEMBHURWALTRI,"19°56'59.99999999999744""","79°17'59.99999999998977""",1066,860
1,India,21,Maharashtra,ARLI,"18°0'36.133200000001864""","76°4'15.845160000018268""",369,810
1,India,21,Maharashtra,PATIA,"2°7'0.001200000000274315""","-76°-58'-59.99880000000644""",,1230
1,India,21,Maharashtra,PILANDRI,"21°10'12.000000000006139""","79°39'2.0463630789890885E-11""",310,1520
1,India,21,Maharashtra,KANJKHEDA,"20°34'23.944800000001578""","75°49'59.01275999999939""",37,970
1,India,21,Maharashtra,KHURSAPUR,"21°10'12.000000000006139""","79°39'2.0463630789890885E-11""",1164,2010
1,India,21,Maharashtra,PANCHPAHUR,"35°14'58.165439999996806""","136°43'31.16711999995914""",,2000
1,India,21,Maharashtra,PALIBHUTAWALI,"18°55'9.209639999998842""","73°19'39.800280000017665""",1099,1275
1,India,21,Maharashtra,MASALA KD,"19°58'11.999999999995907""","76°46'48.00000000000409""",,1420
1,India,21,Maharashtra,WADNER,"21°32'44.10275999999726""","74°28'5.999879999991435""",,2370
1,India,21,Maharashtra,BHATKHEDA,"18°4'18.94835999999799""","75°20'38.878440000019054""",382,710
1,India,21,Maharashtra,YELEGAON,"19°13'15.45095999999802""","77°40'12.461519999976645""",,1550
1,India,21,Maharashtra,CHINDA,"20°51'5.115907697472721E-12""","79°19'47.99999999999386""",1015,1660
1,India,21,Maharashtra,UPRALE,"19°54'18.01367999999769""","73°13'52.660559999993666""",44,
1,India,21,Maharashtra,AMBHORA,"19°59'5.265599999997619""","76°31'20.474400000025526""",374,930
1,India,21,Maharashtra,DONGAON,"18°46'57.52056000000408""","77°42'47.86163999997825""",,1220
1,India,21,Maharashtra,IBRAHIMPUR,"18°32'52.00080000000355""","77°34'37.99920000002203""",,1260
1,India,21,Maharashtra,LOHAMANDVA,"19°30'0.0""","77°40'12.000000000006139""",,1320
1,India,21,Maharashtra,RUIKHEDA,"21°3'2.5579538487363607E-12""","75°46'11.999999999985675""",39,990
1,India,21,Maharashtra,SAOD,"17°2'59.98523999999634""","75°12'48.60323999999878""",,1610
1,India,21,Maharashtra,DHORMAL,"21°3'2.5579538487363607E-12""","75°46'11.999999999985675""",,1050
1,India,21,Maharashtra,KUNALWALI,"17°43'10.385759999996651""","73°23'48.528960000005554""",200,
1,India,21,Maharashtra,DHANIKWADA,"19°30'0.0""","77°40'12.000000000006139""",,2050
1,India,21,Maharashtra,MANDWA,"19°37'47.99999999999642""","78°12'1.0231815394945443E-11""",,1000
1,India,21,Maharashtra,POHNER,"18°11'9.837239999996825""","76°2'30.98724000000061""",370,1040
1,India,21,Maharashtra,MAHAJANTOLA,"21°27'35.28000000000475""","80°11'41.999999999975444""",453,1370
1,India,21,Maharashtra,KHARIYAGUTIGHAT,"20°29'20.71500000000043""","74°1'37.46819999999161""",,1470
1,India,21,Maharashtra,ASEGAONBANDH,"20°8'27.784319999998957""","77°19'46.45487999999659""",,
1,India,21,Maharashtra,CHINCHKHEDA,"20°52'0.12000000000568889""","71°22'0.11999999998010935""",562,920
1,India,21,Maharashtra,MUNGALA,"19°58'11.999999999995907""","76°46'48.00000000000409""",69,1860
1,India,21,Maharashtra,MURDOLI,"21°27'35.28000000000475""","80°11'41.999999999975444""",1354,2620
1,India,21,Maharashtra,NARIVALI,"19°15'35.99351999999385""","73°23'29.32008000001474""",379,
1,India,21,Maharashtra,RITHIMOHARDA,"21°24'25.94880000000245""","79°55'57.269999999999754""",773,1720
1,India,21,Maharashtra,DAHE,"19°39'25.07976000000184""","73°8'27.10067999999069""",584,
1,India,21,Maharashtra,SHINGARKHEDA,"21°3'2.5579538487363607E-12""","75°46'11.999999999985675""",54,850
1,India,21,Maharashtra,HIPPARGA,"18°0'36.133200000001864""","76°4'15.845160000018268""",542,1560
1,India,21,Maharashtra,HIVARSHINGA,"31°22'58.75643999999937""","77°43'17.030999999981304""",469,1280
1,India,21,Maharashtra,SONKUND,"21°10'12.000000000006139""","79°39'2.0463630789890885E-11""",1170,2350
1,India,21,Maharashtra,DAVAN HIPPARGA,"51°30'48.91392000001247""","7°27'55.07316000000017""",777,2150
1,India,21,Maharashtra,SHIWAN,"19°59'50.83188000000035""","73°47'23.28828000001863""",389,3211
1,India,21,Maharashtra,KADEGAON,"17° 53' 40.7682""","73° 55' 58.9542""",,1380
1,India,21,Maharashtra,WAGHUR,"18°23'7.921319999999525""","72°55'39.36287999997603""",467,1060
1,India,21,Maharashtra,SANGVIKATI,"21°24'25.94880000000245""","79°55'57.269999999999754""",653,1070
1,India,21,Maharashtra,JANGAMWADI,"18°23'39.437519999993924""","77°6'45.363240000014""",326,980
1,India,21,Maharashtra,BHIMALKASA,"21°10'12.000000000006139""","79°39'2.0463630789890885E-11""",1337,3470
1,India,21,Maharashtra,SIDEWAD,"18°48'28.32516000000112""","75°9'59.34059999999363""",378,570
1,India,21,Maharashtra,MUNGAWAD,"18°52'43.91111999999595""","75°37'35.860799999987876""",304,1090
1,India,21,Maharashtra,SATEWADI,"17°39'16.199999999995498""","74°21'41.04000000001179""",449,840
1,India,21,Maharashtra,WADNER,"21°32'44.10275999999726""","74°28'5.999879999991435""",520,1870
1,India,21,Maharashtra,BANDARCHUWA,"21°27'35.28000000000475""","80°11'41.999999999975444""",1184,4080
1,India,21,Maharashtra,MASLA,"18°0'36.133200000001864""","76°4'15.845160000018268""",630,1360
1,India,21,Maharashtra,KOLWADI,"20°16'11.999999999998465""","75°7'47.99999999998363""",668,2040
1,India,21,Maharashtra,BHAM,"21°33'9.59400000000386""","76°53'32.18243999998094""",1551.6,1576000
1,India,21,Maharashtra,KHALGAON,"16°59'24.773999999997045""","73°18'43.28388000002519""",267,
1,India,21,Maharashtra,MATHUKUL,"18°59'20.721479999999417""","75°45'36.28260000002115""",61,1490
1,India,21,Maharashtra,DAHA,"19°36'5.115907697472721E-12""","76°13'11.999999999995907""",765,1930
1,India,21,Maharashtra,YENGAON,"21°3'2.5579538487363607E-12""","75°46'11.999999999985675""",,1220
1,India,21,Maharashtra,SOBALGAON,"20°16'11.999999999998465""","75°7'47.99999999998363""",102,2110
1,India,21,Maharashtra,BABHULGAON,"19°43'11.999999999995907""","77°9'2.0463630789890885E-11""",,2150
1,India,21,Maharashtra,DALAIGUDA,"51°30'48.91392000001247""","7°27'55.07316000000017""",,5130
1,India,21,Maharashtra,MACHINDRANATH,"18°4'18.94835999999799""","75°20'38.878440000019054""",1227,2630
1,India,21,Maharashtra,SARANG KHEDA,"19°51'5.115907697472721E-12""","74°0'0.0""",7203,70550
1,India,21,Maharashtra,KURJE (DHAPCHERI),"19°58'11.999999999995907""","72°43'48.000000000014325""",5620,38085
1,India,21,Maharashtra,NALGANGA,"20°52'51.935879999999486""","76°12'26.468999999996186""",10980,70540
1,India,21,Maharashtra,SUWARDHARA,"21°22'32.5088400000044""","79°9'7.31231999998613""",62,1830
1,India,21,Maharashtra,MULZARA,"19°37'47.99999999999642""","78°12'1.0231815394945443E-11""",,1812
1,India,21,Maharashtra,YEMAI,"18°0'36.133200000001864""","76°4'15.845160000018268""",,1570
1,India,21,Maharashtra,KHARI,"21°33'9.59400000000386""","76°53'32.18243999998094""",672,2420
1,India,21,Maharashtra,KOLEGAON,"18°11'9.837239999996825""","76°2'30.98724000000061""",710,2050
1,India,21,Maharashtra,MAUJ,"18°59'20.721479999999417""","75°45'36.28260000002115""",493,1538
1,India,21,Maharashtra,KOLEGAON,"18°11'9.837239999996825""","76°2'30.98724000000061""",83,2115
1,India,21,Maharashtra,KATWAT,"18°59'20.721479999999417""","75°45'36.28260000002115""",174,1219
1,India,21,Maharashtra,PIMPARALA,"19°30'0.0""","77°40'12.000000000006139""",,2430
1,India,21,Maharashtra,PIMPRALA,"19°15'49.967639999997004""","75°44'57.66612000001942""",821,1322
1,India,21,Maharashtra,DHANORA,"21°2'50.85384000000374""","76°31'53.3341200000018""",,2593
1,India,21,Maharashtra,MOHRIJAMKHED,"18°44'16.839239999996494""","75°18'43.43040000002361""",910,1520
1,India,21,Maharashtra,BANOTI,"20°12'37.43891999999988""","74°37'20.911799999975074""",,3050
1,India,21,Maharashtra,SAKHARE,"19°58'11.999999999995907""","72°43'48.000000000014325""",,3420
1,India,21,Maharashtra,TAMBVE,"17°59'4.022520000000043""","74°26'9.752640000018573""",1457,4850
1,India,21,Maharashtra,SUKHANA,"28°11'32.65584000000331""","68°31'9.068880000008903""",6782,18480
1,India,21,Maharashtra,KURNUR,"18°0'36.133200000001864""","76°4'15.845160000018268""",570,32670
1,India,21,Maharashtra,MANAR,"31°36'42.8399999999948""","65°40'51.96000000000254""",2559,128700
1,India,21,Maharashtra,YELDARI,"19°54'26.403839999999548""","77°29'45.62808000000359""",101540,809660
1,India,21,Maharashtra,SIDDHESHWAR,"16°29'45.15396000000095""","74°19'31.753560000013294""",40580,80940
1,India,21,Maharashtra,APCHUNDA,"-34°-37'-18.993000000010625""","-58°-22'-37.73820000000569""",793,2042
1,India,21,Maharashtra,PANGARI,"18°4'18.94835999999799""","75°20'38.878440000019054""",71,2180
1,India,21,Maharashtra,KHAM,"28°11'32.65584000000331""","68°31'9.068880000008903""",,
