"Country Code","Country","State Code","State","District","Arsenic breached","Chloride breached","Floride breached","EC breached","Iron  breached","Nitrate breached"
"01","India","29","Rajasthan","Jaipur","no","no","no","no","no","no"
"01","India","29","Rajasthan","Jaisalmer","no","no","no","no","no","no"
"01","India","29","Rajasthan","Jalore","no","no","no","no","no","no"
"01","India","29","Rajasthan","Jhalawar","no","no","no","no","no","no"
"01","India","29","Rajasthan","Jhunjhunu","no","no","no","no","no","no"
"01","India","29","Rajasthan","Jodhpur","no","no","no","no","no","no"
"01","India","29","Rajasthan","Karauli","no","no","no","no","yes","no"
"01","India","29","Rajasthan","Kota","no","no","no","no","no","no"
"01","India","29","Rajasthan","Nagaur","no","no","no","no","no","no"
"01","India","29","Rajasthan","Pali","no","no","no","no","no","no"
"01","India","29","Rajasthan","Pratapgarh","no","no","no","no","no","no"
"01","India","29","Rajasthan","Rajsamand","no","no","no","no","no","no"
"01","India","29","Rajasthan","Sawai madhopur","no","no","no","no","no","no"
"01","India","29","Rajasthan","Sikar","no","no","no","no","no","no"
"01","India","29","Rajasthan","Sirohi","no","no","no","no","no","no"
"01","India","29","Rajasthan","Tonk","no","no","no","no","no","no"
"01","India","29","Rajasthan","Udaipur","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Chennai","no","yes","no","no","no","yes"
"01","India","31","Tamil Nadu","Coimbatore","no","no","yes","yes","no","no"
"01","India","31","Tamil Nadu","Cuddalore","no","yes","no","no","no","no"
"01","India","31","Tamil Nadu","Dharmapuri","no","no","no","yes","no","no"
"01","India","31","Tamil Nadu","Dindigul","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Erode","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Kancheepuram","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Kanyakumari","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Karur","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Madurai","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Nagapattinam","no","no","no","no","no","no"
"01","India","31","Tamil Nadu","Namakkal","no","no","no","no","yes","no"
