1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,SIDDHAVATTAM,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,SIDHOUT,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,SIMHADRIPURAM,OVEREXPLOITED,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,SRI AVADHUTA KASINAYANA,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,T SUNDUPALLE,SEMICRITICAL,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,THONDUR,,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,VALLUR,SEMICRITICAL,SEMICRITICAL,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,VEMPALLI,SEMICRITICAL,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,VEMULA,OVEREXPLOITED,OVEREXPLOITED,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,VIRABALLE,OVEREXPLOITED,,
