Country Code,Country,State Code,State,District,2004 Average,2005 Average,2006 Average,2007 Average,2008 Average,2009 Average,2010 Average,2011 Average,2012 Average,2013 Average
1,INDIA,29,RAJASTHAN,BHARATPUR,42.1,58.2,30.4,35.2,65.4,46.3,62.6,61.8,60.4,45.9
1,INDIA,29,RAJASTHAN,BHILWARA,73.1,47,60.3,47.6,42.1,29.9,58.8,59.9,53.4,57.6
1,INDIA,29,RAJASTHAN,BIKANER,9.8,22.3,16.7,27.3,28.2,17,34.7,29.3,26.7,25.3
1,INDIA,29,RAJASTHAN,BUNDI,43,46.9,43.2,48.8,47.1,32.3,51.4,66.7,49.6,74.7
1,INDIA,29,RAJASTHAN,CHITTAURGARH,80,53.2,93.5,50.9,67.8,53.9,64.8,70.9,63.5,77.5
1,INDIA,29,RAJASTHAN,CHURU,20.5,30,20.3,27.9,37,17.8,51.2,54.2,35.8,39
1,INDIA,29,RAJASTHAN,DAUSA,40.1,50.7,30.3,37.9,67.7,32.9,58.3,65.2,66.1,69.3
1,INDIA,29,RAJASTHAN,DHOLPUR,69.1,58.2,31.3,31.6,72.4,35.2,61.4,52.5,64.8,84.5
1,INDIA,29,RAJASTHAN,DUNGARPUR,68,52.4,114.1,78.8,35.4,59.9,49.4,79.6,77.5,79.6
1,INDIA,29,RAJASTHAN,HANUMANGARH,14.3,27.9,19.8,18.5,25.8,13.6,28.3,32.5,20.7,29.5
1,INDIA,29,RAJASTHAN,JAIPUR,45.4,48.8,25.8,35,46.1,24.8,66.3,56.8,52.9,53.8
1,INDIA,29,RAJASTHAN,JAISELMER,14.3,11.6,27.1,15.7,20.6,7.7,31.5,25.8,18.7,19.8
1,INDIA,29,RAJASTHAN,JALOR,21.2,35.7,63.3,26,29,16,64.5,52.1,23.6,50.6
1,INDIA,29,RAJASTHAN,JHALAWAR,67.4,55.1,90.6,60.5,51.6,57.4,50.1,102.7,57.5,119.9
1,INDIA,29,RAJASTHAN,JHUNJHUNUN,26.7,42.5,28.5,33.3,40.4,20.9,56.9,54.3,38.1,40.5
1,INDIA,29,RAJASTHAN,JODHPUR,18.5,20.6,18.6,26.8,22.8,11.6,36.8,32.9,29.1,41.1
1,INDIA,29,RAJASTHAN,KARAULI,40.1,51.8,32.8,45.4,78.7,43.5,59.1,55.6,62.5,69.6
1,INDIA,29,RAJASTHAN,KOTA,71.1,55.4,80.4,62.2,55.2,48.2,49.5,99.7,53,99.2
1,INDIA,29,RAJASTHAN,NAGAUR,25.1,29.5,22.1,21.7,31.9,12.4,44.1,33.8,41.6,41.7
1,INDIA,29,RAJASTHAN,PALI,30,29.9,44.4,37,23.4,22.5,48.3,53.3,42.2,44.9
1,INDIA,29,RAJASTHAN,PRATAPGARH,,,,,,,,105.4,86.5,105.9
1,INDIA,29,RAJASTHAN,RAJSMAND,37,55,55.5,42.4,26.2,32.5,67.3,60.2,50.2,57.5
1,INDIA,29,RAJASTHAN,SWAIMADHOPUR,,,,,,,,69.5,58.4,78.3
1,INDIA,29,RAJASTHAN,SWAIMADHOPUR,50.7,46.6,35.5,38.6,62,36.8,66.1,,,
1,INDIA,29,RAJASTHAN,SIKAR,23.9,28.2,28.7,26.3,44.6,14.7,62,48.9,53.4,43.1
1,INDIA,29,RAJASTHAN,SIROHI,56.3,79,128.8,71.8,39,39.5,88.1,109,67.1,79.8
1,INDIA,29,RAJASTHAN,SRI GANGANAGAR,13.7,17.5,14.1,28.8,22,14,28.6,31.5,21.6,19.4
1,INDIA,29,RAJASTHAN,TONK,42.4,32.6,23.2,31.9,45.6,24.6,64.2,67.7,55.6,66.1
1,INDIA,29,RAJASTHAN,UDAIPUR,50.7,58.8,91,42.8,49.5,48.6,72.8,70.6,58.7,62.3
1,INDIA,30,SIKKIM,EAST,231.6,249.2,222.2,235.9,233.3,190.9,244.7,216.8,217,198.7
1,INDIA,30,SIKKIM,NORTH,231.6,249.2,222.2,235.9,233.3,190.9,244.7,185.7,288.8,232
1,INDIA,30,SIKKIM,SOUTH,231.6,249.2,222.2,235.9,233.3,190.9,244.7,185.3,152.7,145.2
1,INDIA,30,SIKKIM,WEST,231.6,249.2,222.2,235.9,233.3,190.9,244.7,146.1,202.4,205.1
1,INDIA,31,TAMIL NADU,ARIYALUR,,,,,,,,79.8,55.7,55.6
1,INDIA,31,TAMIL NADU,CHENNAI,108.2,206.8,117.1,107.8,116,87.3,118.2,140.7,77.7,92.4
1,INDIA,31,TAMIL NADU,COIMBATORE,59.5,83.7,63.8,60.2,102.9,102.5,60.9,78.4,46.6,74.9
1,INDIA,31,TAMIL NADU,CUDDALORE,133.6,158.5,112.5,101.9,154.1,115.5,126.6,124,73.6,81.5
1,INDIA,31,TAMIL NADU,DHARAMPURI,87.8,111.1,63.4,77.5,75.1,68,87.4,80.1,60,66.8
1,INDIA,31,TAMIL NADU,DINDIGUL,87,109.1,71.6,76.7,92.6,66.7,99.7,83.8,53,44.3
1,INDIA,31,TAMIL NADU,ERODE,69.1,99.3,58.2,59.5,66,61.5,81.3,72.8,45.4,46.5
1,INDIA,31,TAMIL NADU,KANCHIPURAM,94.1,161.2,90,102,116.4,93.8,114,123,75.2,75.4
1,INDIA,31,TAMIL NADU,KANYAKUMARI,86.9,111.6,112.5,102.8,128.4,92,140.8,91.8,67.6,100.1
1,INDIA,31,TAMIL NADU,KARUR,68.3,91.9,46.3,60.9,70.4,49,69.8,63.6,40.4,38.4
1,INDIA,31,TAMIL NADU,KRISHNAGIRI,,150.7,47.9,77.8,84.2,75.6,83.7,75.9,57.9,63.8
1,INDIA,31,TAMIL NADU,MADURAI,76.3,104.9,67.9,68.9,84.2,61.9,100.8,82.6,45.7,50.8
1,INDIA,31,TAMIL NADU,NAGAPATTINAM,149.5,140.5,103.7,123.7,154.7,153.8,133,98.1,84.9,
1,INDIA,31,TAMIL NADU,NAMAKKAL,59,98.6,70.9,62.9,79.8,51.1,72.3,71.8,41,51.9
1,INDIA,31,TAMIL NADU,NILGIRI,165.4,160,138.2,157.9,186.1,203.9,170.2,143.4,122.3,127.8
1,INDIA,31,TAMIL NADU,PERAMBALUR,92.5,111.9,63,75.7,86.9,62.2,78.3,73.7,41.5,
1,INDIA,31,TAMIL NADU,PUDUKKOTTAI,95.4,109.1,66.3,67.5,90.9,64.1,82.7,,,
1,INDIA,31,TAMIL NADU,RAMANATHAPURAM,93.1,104.5,71.3,65.6,124.4,77.1,92.4,68.1,44.7,48.3
1,INDIA,31,TAMIL NADU,SALEM,81.8,101.3,73,79.2,95,74.7,105.4,93,69.3,69.2
1,INDIA,31,TAMIL NADU,SIVAGANGA,92,107.4,80.5,73.9,98.1,74.8,96.1,84.9,53.2,60.4
1,INDIA,31,TAMIL NADU,THANJAVUR,109.1,122,70.1,89.4,121,99.7,113.7,80.9,57.1,59.6
1,INDIA,31,TAMIL NADU,TENI,48,93.5,61.7,72.8,86.9,67.8,85.1,87.5,51,70.9
1,INDIA,31,TAMIL NADU,TIRUVANNAMALAI,121.9,119.6,77,99.4,96.3,72.2,107.9,99.7,88.4,67.8
1,INDIA,31,TAMIL NADU,TIRUNELVELI,86.8,85.3,98.1,70,107.6,76.1,72.1,79.1,60.3,76.5
1,INDIA,31,TAMIL NADU,TIRUPPUR,,,,,,,,58.8,30,23.1
1,INDIA,31,TAMIL NADU,TIRUVALLUR,88.4,167.1,96.8,111,118.2,79,123,116.5,86.1,88.9
1,INDIA,31,TAMIL NADU,THIRUVARUR,153.6,108.9,87.3,117.9,134.2,117.9,149.7,91.3,79.5,76.5
1,INDIA,31,TAMIL NADU,TOOTHUKUDI,,,,,,,,53.4,52.2,34.2
1,INDIA,31,TAMIL NADU,TIRUCHIRAPPALLI,84.5,112.8,63.4,73.4,89.1,56.3,75.5,70.7,35,43.6
1,INDIA,31,TAMIL NADU,TUTICORIN,70.3,61.2,75.8,48.1,89.7,55.4,65.4,,,
1,INDIA,31,TAMIL NADU,VELLORE,75.4,109.8,71.3,95.7,72,63.2,84.1,81.9,67.5,66
1,INDIA,31,TAMIL NADU,VILLUPURAM,130.7,115.4,89.3,100,119.4,88.2,113.5,93.9,74.9,
1,INDIA,31,TAMIL NADU,VIRUDHUNAGAR,53.6,82.8,81.9,66.3,89.2,44.7,71.4,67,42.6,
1,INDIA,33,TRIPURA,DHALAI,,,,,,,,104.1,125.2,155.7
1,INDIA,33,TRIPURA,NORTH TRIPURA,244.4,230.4,187.9,229.5,158.7,176.8,261,188.9,195,203
1,INDIA,33,TRIPURA,SOUTH TRIPURA,219.6,200.7,151.2,272.5,173.3,192.9,156.4,150.1,157.8,170.8
1,INDIA,33,TRIPURA,WEST TRIPURA,193.2,181.6,162.9,236.3,133.2,155.2,164.3,144.2,146.9,151.4
1,INDIA,34,UTTARAKHAND,ALMORA,109.7,99.4,75.5,127.2,95.8,54,119.1,97,68.9,97
1,INDIA,34,UTTARAKHAND,BAGESHWAR,,,,,,,,139.2,133.8,138.9
1,INDIA,34,UTTARAKHAND,CHAMOLI,87,124.6,110.5,143.1,117.8,80.4,135.7,124.1,109.6,159.3
1,INDIA,34,UTTARAKHAND,CHAMPAWAT,312.2,232.7,192,350.5,373.3,306.5,206.9,166.5,109.5,123.1
1,INDIA,34,UTTARAKHAND,DEHRADUN,168.1,175.3,144.6,245,198.6,126.6,231.8,200.2,166.8,226.5
1,INDIA,34,UTTARAKHAND,PAURI GARHWAL,188.7,226,154.8,272.1,121.3,102.7,130.9,121.6,98.4,89.1
1,INDIA,34,UTTARAKHAND,TEHRI GARWAL,70.9,87.1,74.3,78.2,84.4,40.3,124.6,91.1,80.5,108.3
1,INDIA,34,UTTARAKHAND,HARIDWAR,65.5,124.4,101.7,236.1,233.2,89.3,120.1,120,80.3,122.1
1,INDIA,34,UTTARAKHAND,NANITAL,94.4,121.5,85.2,139.5,150.2,116.4,208.1,168.4,133.8,177.8
1,INDIA,34,UTTARAKHAND,PITHORAGARH,214.8,71.8,142.9,11.9,113.6,164.7,139.9,147.1,124.5,154.4
1,INDIA,34,UTTARAKHAND,RUDRAPRAYAG,150.1,195.1,130.3,135.6,144.5,78.7,152,138.5,105.2,152.6
1,INDIA,34,UTTARAKHAND,UDHAM SINGH NAGAR,161.7,204.8,172,218.9,316,72.1,166,138.9,64.6,110.6
1,INDIA,34,UTTARAKHAND,UTTARKASHI,479.7,237.9,253.4,425,266.7,192.5,177.1,179.6,113.9,167.9
1,INDIA,35,UTTARPRADESH,AGRA,36,34.9,26.3,30.6,45.4,30.9,34.9,34.5,49.4,59.2
1,INDIA,35,UTTARPRADESH,ALIGARH,42.8,64.6,29.9,47.5,87.9,40.6,52.2,57.6,41.4,54.2
1,INDIA,35,UTTARPRADESH,ALLAHABAD,60.7,70.7,74.7,84.1,103.1,43.2,48.2,82,89.5,102.9
1,INDIA,35,UTTARPRADESH,AMBEDKARNAGAR,103.7,112.5,38.9,52.7,166.2,58.2,46.5,87.8,79.8,111.3
1,INDIA,35,UTTARPRADESH,AURAIYA,61.5,29.4,56.4,54.1,174.7,61.4,48.4,53.6,42.7,57.8
1,INDIA,35,UTTARPRADESH,AZAMGARH,66.9,90,93.7,161,186.5,92.7,70.4,86.9,54.8,71.9
1,INDIA,35,UTTARPRADESH,BAGHPAT,32.9,64.9,38.9,61.2,77.7,72.9,75.8,40.8,26.9,60.4
1,INDIA,35,UTTARPRADESH,BAHRAICH,99.9,108.6,79.4,123.7,105.8,110.8,70.5,86.9,79.2,105.1
1,INDIA,35,UTTARPRADESH,BALLIA,47.4,54.9,50.5,86.3,242.1,36.4,42.6,58.3,56.4,65.5
1,INDIA,35,UTTARPRADESH,BALRAMPUR,82,63.9,73.7,79.2,289.1,113.5,81.2,59.2,99.6,107.9
1,INDIA,35,UTTARPRADESH,BANDA,69.8,94.3,58.2,49.7,106,67.9,55.8,84.1,65.4,107.4
1,INDIA,35,UTTARPRADESH,BARABANKI,76.8,64.6,51.5,52.9,137.9,143.2,67.3,84.1,83.5,74.4
1,INDIA,35,UTTARPRADESH,BAREILLY,63.9,74.6,58,86.7,113,74.5,119.2,99.7,51.5,107.4
1,INDIA,35,UTTARPRADESH,BASTI,93.3,248,169.1,252.6,156.9,104.5,68.7,84.7,84,114.5
1,INDIA,35,UTTARPRADESH,BIJNOR,90.9,94.8,67.5,105.1,80.8,58.2,108.2,70.8,51.1,91.6
1,INDIA,35,UTTARPRADESH,BADAUN,38.8,90.3,64.6,66.6,138.7,61.8,63.3,65.4,39.6,55.3
1,INDIA,35,UTTARPRADESH,BULANDSAHAR,48.5,59.3,27,44.8,122.1,59,62.5,58.5,33.2,
1,INDIA,35,UTTARPRADESH,CHANDAULI,,,,,,,,58.3,38,56.8
1,INDIA,35,UTTARPRADESH,DEORIA,83.8,60.9,71.1,114.1,227,55.5,69,64.9,63.3,70.6
1,INDIA,35,UTTARPRADESH,ETAH,40.5,26.4,43,39,61.4,27.2,48.4,46.2,39.4,54.4
1,INDIA,35,UTTARPRADESH,ETAWAH,47.9,30.6,27,23.6,62.9,40.1,47.3,45.1,38.1,56.8
1,INDIA,35,UTTARPRADESH,FAIZABAD,80.8,99.4,50.9,82.5,158.4,89.2,69.6,96.2,80.1,79.8
1,INDIA,35,UTTARPRADESH,FARRUKHABAD,67.1,46.2,58.2,50.9,82.8,63.5,84.7,60.5,37.2,63.4
1,INDIA,35,UTTARPRADESH,FATEHPUR,58.8,45.1,34.8,52.5,223.4,60.6,51.5,46.7,59.1,90.9
1,INDIA,35,UTTARPRADESH,FIROZABAD,43,52.7,60.5,55.8,175.7,57.8,38.3,38.3,39.2,70.1
1,INDIA,35,UTTARPRADESH,GAUTAMBUDHNAGAR,,,,,,,,69.1,33.2,29.9
1,INDIA,35,UTTARPRADESH,GHAZIABAD,62.8,54.3,39.6,32.9,34.9,29.5,57.8,41.3,30.8,40.2
1,INDIA,35,UTTARPRADESH,GAZIPUR,31.8,55.6,67.8,100.9,95.4,53.6,62.9,81.1,56.7,90.2
1,INDIA,35,UTTARPRADESH,GONDA,78.9,93.8,51,110.1,219.7,137.6,85.5,84.3,78.2,107.3
1,INDIA,35,UTTARPRADESH,GORAKHPUR,90.8,103.5,87.9,126,143.1,80.8,108.4,82.9,91.4,122.6
1,INDIA,35,UTTARPRADESH,HAMIRPUR,46.6,51.2,37.8,38.2,100.9,56.9,45,75.4,53.7,94.7
1,INDIA,35,UTTARPRADESH,HARDOI,79.5,53.3,49.9,38.1,79.5,53.8,64.9,52.5,68.2,64.3
1,INDIA,35,UTTARPRADESH,JALAUN,52.4,56.2,35.3,32.3,73.6,53.3,58.4,57.3,56.3,83.6
1,INDIA,35,UTTARPRADESH,JAUNPUR,47.6,66.4,91.9,96.6,186.8,72.7,41.7,54.1,49.4,60.6
1,INDIA,35,UTTARPRADESH,JHANSI,57.8,51.6,32.4,29.4,97.5,49.6,50.2,73.7,54.1,100.3
1,INDIA,35,UTTARPRADESH,JYOTIBAPHULE NAGAR,64.9,101.7,77.2,73.4,137,54.7,108.6,85.1,53.6,50.9
1,INDIA,35,UTTARPRADESH,KANNAUJ,,,,,,,,55.1,62.2,91.8
1,INDIA,35,UTTARPRADESH,KANPUR DEHAT,79,144.8,109.3,84.4,75,51.5,57,67.3,62.4,57.5
1,INDIA,35,UTTARPRADESH,KANPUR,63.3,53.8,45.2,57.3,131.2,49,43.6,53.5,41,85.3
1,INDIA,35,UTTARPRADESH,KANSHIRAMNAGAR,,,,,,,,92.7,62.1,77.3
1,INDIA,35,UTTARPRADESH,KAUSHAMBI,,,,,,,,46.9,40.9,55.6
1,INDIA,35,UTTARPRADESH,KHERI,100.7,68.4,66.2,102.3,217.3,107,106.7,80.3,95.1,105.1
1,INDIA,35,UTTARPRADESH,LALITPUR,117.5,101.7,60.4,59.3,83,83.6,62.8,110.1,72.7,140.4
1,INDIA,35,UTTARPRADESH,LACKNOW,63,48.9,76.2,67.1,121.6,69.3,67.5,72.1,62.8,65.8
1,INDIA,35,UTTARPRADESH,MAHAMAYANAGAR,40.7,76,36.9,31.7,48.5,27.2,52,69.8,36.5,48
1,INDIA,35,UTTARPRADESH,MAHOBA,,,,,,,,52.6,47.2,72.6
1,INDIA,35,UTTARPRADESH,MAHARAJGANJ,97.5,90.9,88.3,123,100.2,55.1,62.8,41.4,38.8,69.2
1,INDIA,35,UTTARPRADESH,MAINPURI,57.1,54.5,45,0.4,148.5,54.1,36.3,51.7,33,66.3
1,INDIA,35,UTTARPRADESH,MATHURA,40.6,67.4,26.6,23.3,83.1,34.2,57.1,43.8,45.2,36.3
1,INDIA,35,UTTARPRADESH,MAU,133.2,155,58.5,33.7,207.8,46.2,36,54.5,45.7,56.2
1,INDIA,35,UTTARPRADESH,MEERUT,60.2,58.1,29.4,34,36.4,18.6,58.5,46.3,32.9,77
1,INDIA,35,UTTARPRADESH,MIRZAPUR,66.1,68.1,67.7,75.2,224.3,52,54.6,76.5,91,86.9
1,INDIA,35,UTTARPRADESH,MORADABAD,75.4,89.8,49.7,99.5,93.5,57.8,127.5,97.5,54.6,100.5
1,INDIA,35,UTTARPRADESH,MUZAFARNAGAR,34,77.4,37.9,48.4,40.9,23.6,46.7,36.2,42.4,88.6
1,INDIA,35,UTTARPRADESH,PILHIBHIT,64,61.8,31.2,56.5,43.9,114.9,95.6,86.4,65.2,71
1,INDIA,35,UTTARPRADESH,PRATAPGARH,36.9,46.8,59.4,65.8,119,54,59.8,68.8,62.5,105.8
1,INDIA,35,UTTARPRADESH,RAE BAREILLY,69,53.2,52.9,68.8,58.4,28.3,28.9,39.8,48.6,76.7
1,INDIA,35,UTTARPRADESH,RAMPUR,72.8,76.4,64.8,33.7,64.7,54.9,71.5,48.3,31.7,63.5
1,INDIA,35,UTTARPRADESH,SHARANPUR,77.7,102.2,49.6,90.6,128.1,79.3,102,74,59.4,128.5
1,INDIA,35,UTTARPRADESH,SAHUJI MAHARAJ  NAGAR,64.6,35.4,49.6,38,129,48.4,35.4,87.5,86.5,109.9
1,INDIA,35,UTTARPRADESH,SANTKABIRNAGAR,,,,,,,,75.5,95.1,92.9
1,INDIA,35,UTTARPRADESH,SANTRAVIDASNAGAR,49.5,56,56.8,72.6,282.2,87.2,43.3,57.3,93.1,69.7
1,INDIA,35,UTTARPRADESH,SHAHJAHANPUR,56.5,57.9,50.3,80.8,119.2,71.4,85.6,62.5,73.3,93.8
1,INDIA,35,UTTARPRADESH,SHRAWASTI,110.9,134.4,202.2,222.4,171.4,154.6,86,96.1,109.2,116.4
1,INDIA,35,UTTARPRADESH,SIDDHARTHNAGAR,113.4,182.8,179.1,141.5,249.1,130.3,77.3,82.9,102.4,116.9
1,INDIA,35,UTTARPRADESH,SITAPUR,92.5,63.9,84.1,82,175.7,95.5,72.2,96.8,79.9,85.6
1,INDIA,35,UTTARPRADESH,SONBHADRA,55.3,44.9,76.1,70.2,58,44.5,48,114.3,88.9,85.2
1,INDIA,35,UTTARPRADESH,SULTANPUR,59.9,68.3,55.2,69.3,97.2,59,60.8,60,67.6,94.3
1,INDIA,35,UTTARPRADESH,UNNAO,66.2,52.8,52.4,62.1,161.9,92.7,61.3,59,65.3,78.4
1,INDIA,35,UTTARPRADESH,VARANASI,46.9,73.1,64.2,63.8,110,36.1,58.8,91.7,62.6,85.8
1,INDIA,36,WEST BENGAL,BANKURA,130,112,116.2,151.2,129.8,108.3,86.7,156.7,112.6,178.4
1,INDIA,36,WEST BENGAL,BARDAMAN,106.8,105.4,125.5,146.2,136.5,108,82.4,126.5,106.4,128
1,INDIA,36,WEST BENGAL,BIRBHUM,138.7,126,152.6,142.7,116.6,103.2,85.3,128.7,87.7,114.5
1,INDIA,36,WEST BENGAL,KOCHBIHAR,263.5,273.7,195.3,201.7,235.9,193,278.2,219,304.9,203.8
1,INDIA,36,WEST BENGAL,DARJEELING,235,185.8,229.8,273.8,276.3,250.8,294.9,278.2,247.5,247.5
1,INDIA,36,WEST BENGAL,EASTMEDNIPUR,123.9,164.9,133.6,188.7,158.7,110.1,117.7,124.2,115.8,179.4
1,INDIA,36,WEST BENGAL,HAORA,109.9,141.8,142.8,188.9,170.7,108.9,103.7,121.9,100.5,154.6
1,INDIA,36,WEST BENGAL,HUGLI,113.6,104.5,105.9,146.6,118.7,96.3,86.1,123.8,90.8,113.8
1,INDIA,36,WEST BENGAL,JALPAIGURI,329.4,283.8,260.1,292.3,296.6,261.5,345.5,252.9,318.4,289.4
1,INDIA,36,WEST BENGAL,KOLKATA,,,,,,,,129.8,139,203.8
1,INDIA,36,WEST BENGAL,MALDA,147.2,119.6,101.8,129.5,125.3,110.4,99.1,116.3,74.3,103.1
1,INDIA,36,WEST BENGAL,MURSIDABAD,92.7,87.6,135.6,191.8,97.8,112.6,78.4,145.1,81.6,102.3
1,INDIA,36,WEST BENGAL,NADIA,105.2,113,108.1,141.1,123.3,124.7,70.5,117.8,71.8,107.3
1,INDIA,36,WEST BENGAL,NORTH 24 PRAGANA,132.5,132.9,132,159,123.7,103.9,104.5,159.6,107.6,152.3
1,INDIA,36,WEST BENGAL,UTTAR_DINAJPUR,181,332.3,202.4,386.9,290.3,262.2,250.5,170.4,102.3,131.7
1,INDIA,36,WEST BENGAL,PURULIYA,162.1,162.6,188.3,148.6,115.3,97.1,75.1,146.9,116.7,148.4
1,INDIA,36,WEST BENGAL,DAKSHIN DINAJPUR,96.8,182.4,94.4,131.8,108.1,81.9,116.1,124.1,117.3,97.5
1,INDIA,36,WEST BENGAL,SOUTH 24 PARGANAS,155.3,179,156.6,187.7,135.2,125.2,109.1,147.1,118.7,191.7
1,INDIA,36,WEST BENGAL,PASHCHIM MEDINIPUR,123.9,164.9,133.6,188.7,158.7,110.1,117.7,139.8,109,162.7
